NUMERO_IDENTIFICACION_FISCAL|RAZON_SOCIAL|COD_CLIENTE|COD_CUENTA|NRO_DOC_FISCAL|FUENTE|SISTEMA|FECHA_EMISION|FECHA_VTO|MONEDA|CHARGE_NET_AMOUNT|CHARGE_IGV_INVOICE|CHARGE_TOTAL_AMOUNT
2082202511|CLIENT_00338|53080816|885009606|S9AA-0082804707|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|104.59|18.82|123.41
2013054362|CLIENT_00790|219773321|181410067|S9AA-0082614642|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|65.20|11.73|76.93
2029902035|CLIENT_00756|03530816|398698606|S9AA-0082762329|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|465.51|83.78|549.29
2029902035|CLIENT_00756|732560421|635050247|S9AA-0082824265|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|74.69|13.44|88.13
2016722807|CLIENT_00364|838714921|210821957|S9AA-0082835029|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|17.74|3.19|20.93
2057609277|CLIENT_00543|78285016|998140606|S9AA-0083245629|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|59.26|10.67|69.93
2071170607|CLIENT_00207|14288385|626783306|S9AA-0082853972|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|28.35|5.11|33.46
2021259203|CLIENT_00271|90443085|371530306|S9AA-0082582142|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|59.02|10.63|69.65
2074327800|CLIENT_00822|78255606|189922057|S9AA-0083249406|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|103.52|18.63|122.15
2020514932|CLIENT_00614|33041185|632327757|S9AA-0082792265|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|88.56|15.95|104.51
2075533541|CLIENT_00465|900914431|762299857|S9AA-0082588997|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|16.08|2.89|18.97
2023761450|CLIENT_00148|472623421|166045247|S9AA-0083138140|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|41.47|7.46|48.93
2028858667|CLIENT_00821|87664306|371448857|S9AA-0083174174|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|20.71|3.72|24.43
2040502929|CLIENT_00235|71948185|716381306|S9AA-0082633245|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|95.98|17.28|113.26
2042734334|CLIENT_00488|414931021|517753337|S9AA-0082628156|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|57.43|10.33|67.76
2013641602|CLIENT_00728|324491021|351964337|S9AA-0082704558|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|116.14|20.92|137.06
2021032699|CLIENT_00278|460158211|980490627|S9AA-0083052067|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|44.20|7.95|52.15
2073533879|CLIENT_00382|50266285|841297637|S9AA-0082552325|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|117.64|21.18|138.81
2028931903|CLIENT_00019|04635706|036467506|S9AA-0082846738|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|112.65|20.28|132.93
2035102698|CLIENT_00950|319965321|886860147|S9AA-0082620584|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|23.14|4.16|27.30
2063755498|CLIENT_00835|84725595|249565406|S9AA-0082914105|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|125.59|22.60|148.19
2075773401|CLIENT_00638|60435406|584654506|S9AA-0082558170|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|130.15|23.43|153.58
2074628342|CLIENT_00213|31059006|519090506|S9AA-0082617503|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|89.94|16.18|106.12
2091907227|CLIENT_00779|37698395|462643757|S9AA-0083131607|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|109.56|19.73|129.29
2045121201|CLIENT_00767|992659121|994882957|S9AA-0083352496|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|65.20|11.73|76.93
2054854170|CLIENT_00245|76218716|108582957|S9AA-0081761036|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|88.92|16.01|104.93
2048171681|CLIENT_00795|47443006|541430506|S9AA-0083134931|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|280.00|50.40|330.40
2087028740|CLIENT_00487|80293606|450746506|S9AA-0082575211|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|26.64|4.80|31.43
2060838699|CLIENT_00947|680441621|260018547|S9AA-0083240301|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|41.47|7.46|48.93
2077915427|CLIENT_00955|76599116|854412606|S9AA-0083075975|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|37.31|6.72|44.03
2028858667|CLIENT_00821|87664306|100248857|S9AA-0083174166|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|20.71|3.72|24.43
2084384500|CLIENT_00932|18794285|022252306|S9AA-0083193235|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|60.45|10.88|71.33
2026853033|CLIENT_00589|493603511|560891157|S9AA-0083308762|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|41.47|7.46|48.93
2043659343|CLIENT_00128|830250421|724910247|S9AA-0082832804|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|52.14|9.39|61.53
2020587286|CLIENT_00074|65329185|175191306|S9AA-0082981069|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|68.10|12.26|80.36
2067016446|CLIENT_00306|98911606|581948937|S9AA-0083265300|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|74.69|13.44|88.13
2010945037|CLIENT_00252|95990595|683715406|S9AA-0083007456|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|106.01|19.08|125.09
2037757541|CLIENT_00199|43669685|809287957|S9AA-0082801131|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|82.99|14.94|97.93
2044791755|CLIENT_00554|16502516|980105606|S9AA-0083025105|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|38.67|6.97|45.64
2045546222|CLIENT_00594|241572321|215104047|S9AA-0082866423|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|80.62|14.51|95.13
2077511265|CLIENT_00056|56710416|853352847|S9AA-0083062598|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|44.20|7.95|52.15
2028712026|CLIENT_00204|80750575|306216173|S9AA-0082573475|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|24.63|4.42|29.05
2085992497|CLIENT_00065|85425595|356731747|S9AA-0083002962|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|21.59|3.89|25.48
2070262664|CLIENT_00155|26655495|204464406|S9AA-0081711849|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|105.53|19.00|124.53
2050562330|CLIENT_00282|398260721|394614747|S8AA-0007862059|FACTURACION CICLICA|AMDOCS|20260627|2026-07-13|PEN|52.14|9.39|61.53
2060838699|CLIENT_00947|680441621|581708547|S9AA-0083240298|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|41.47|7.46|48.93
2028858667|CLIENT_00821|87664306|110248857|S9AA-0083174168|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|20.71|3.72|24.43
2015048988|CLIENT_00520|64524695|363979937|S9AA-0082900414|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|118.52|21.34|139.86
2040445117|CLIENT_00255|683942421|682517257|S9AA-0083241263|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|53.33|9.60|62.93
2011171530|CLIENT_00052|20246385|096363306|S9AA-0082540135|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|42.42|7.63|50.05
2088342501|CLIENT_00581|171923611|616390727|S9AA-0083111377|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|46.21|8.32|54.53
2016134169|CLIENT_00655|63347185|928267157|S9AA-0082817014|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|115.56|20.80|136.36
2078386304|CLIENT_00703|645411321|943050047|S9AA-0082900433|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|151.03|27.19|178.22
2086602695|CLIENT_00868|99425785|516467306|S9AA-0083346263|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|62.81|11.32|74.13
2087856323|CLIENT_00453|305469511|961094627|S9AA-0082517567|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|20.35|3.66|24.01
2023093512|CLIENT_00451|671355911|675360267|S9AA-0083166797|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|59.26|10.67|69.93
2084384500|CLIENT_00932|18794285|644363947|S9AA-0083198308|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|29.60|5.33|34.93
2037889248|CLIENT_00761|34903895|113738406|S9AA-0082871883|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|42.35|7.63|49.98
2014718111|CLIENT_00016|52975885|733768306|S9AA-0082727019|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|74.69|13.44|88.13
2014332657|CLIENT_00751|723647311|693599227|S9AA-0082746353|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|88.92|16.01|104.93
2057929173|CLIENT_00899|232251311|919916247|S9AA-0082781905|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|34.65|6.23|40.88
1002436750|CLIENT_00326|89053195|243341406|S9AA-0083338057|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|96.34|17.34|113.68
2040445117|CLIENT_00255|683942421|292608067|S9AA-0083242660|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|56.06|10.09|66.15
2003193070|CLIENT_00024|548985331|842756757|S9AA-0082893917|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|53.33|9.60|62.93
2025650857|CLIENT_00466|241592011|880771817|S9AA-0082864650|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|29.90|5.38|35.28
2046973081|CLIENT_00855|10261906|298836047|S9AA-0082535663|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|67.15|12.09|79.24
2016739447|CLIENT_00734|124841421|379179857|S9AA-0082690693|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|53.33|9.60|62.93
2081042486|CLIENT_00385|25590106|915011506|S9AA-0082948512|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|173.34|31.20|204.54
2096907655|CLIENT_00657|349138801|723414657|S9AA-0082876863|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|23.67|4.26|27.93
2074355904|CLIENT_00935|203984621|006104647|S9AA-0082544793|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|83.41|15.02|98.42
2071170607|CLIENT_00207|14288385|367995647|S9AA-0082858589|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|120.96|21.77|142.73
2076630547|CLIENT_00041|212224621|594972647|S9AA-0082612484|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|58.08|10.45|68.53
2071377105|CLIENT_00477|41412616|745806606|S9AA-0082626397|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|201.64|36.30|237.93
2025216315|CLIENT_00075|10668016|141580606|S9AA-0082532948|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|19.45|3.51|22.96
2067346691|CLIENT_00086|199057231|028199067|S9AA-0083285133|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|65.20|11.73|76.93
2036631349|CLIENT_00307|289009821|229924057|S9AA-0083206994|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|64.83|11.68|76.51
2006121666|CLIENT_00662|154096131|102596067|S9AA-0082945663|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|56.06|10.09|66.15
2072727583|CLIENT_00076|55121185|341211306|S9AA-0082972436|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|50.19|9.03|59.22
2013246233|CLIENT_00177|35434385|657250167|S9AA-0082962712|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|55.99|10.09|66.08
2040655923|CLIENT_00296|12742185|945064957|S9AA-0082690796|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|53.33|9.60|62.93
2042422772|CLIENT_00369|16957706|431187506|S9AA-0083024835|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|41.52|7.48|49.00
2093963249|CLIENT_00250|056170111|239649157|S9AA-0082935735|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|41.47|7.46|48.93
2028712026|CLIENT_00204|68012516|272026606|S9AA-0083237256|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|38.50|6.93|45.43
2084384500|CLIENT_00932|548262321|965273047|S9AA-0082891837|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|110.81|19.95|130.76
2082130032|CLIENT_00923|646582711|428008847|S9AA-0082901391|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|106.72|19.21|125.93
2070061501|CLIENT_00344|472278021|583040067|S9AA-0083140650|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|53.33|9.60|62.93
2028858667|CLIENT_00821|87664306|300248857|S9AA-0083174167|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|20.71|3.72|24.43
2043300039|CLIENT_00704|009206321|745528847|S9AA-0082511072|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|17.79|3.21|21.00
2009784756|CLIENT_00094|623989711|104536927|S9AA-0082738128|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|13.59|2.44|16.03
2000875718|CLIENT_00769|42605416|079421067|S9AA-0082716416|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|88.92|16.01|104.93
2050836779|CLIENT_00070|702465221|633428837|S9AA-0082569290|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|73.79|13.29|87.08
2010060777|CLIENT_00473|65329895|614898406|S9AA-0082982176|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|174.28|31.38|205.66
1003385935|CLIENT_00953|57782806|772628506|S9AA-0083143721|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|179.10|32.24|211.33
2074915485|CLIENT_00372|642452221|040421837|S9AA-0082900207|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|128.08|23.05|151.13
2038929902|CLIENT_00682|03595906|158359506|S9AA-0082762031|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|52.44|9.44|61.88
2063960356|CLIENT_00283|81629595|405689757|S9AA-0082648061|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|100.79|18.14|118.93
2030202496|CLIENT_00885|33520195|186240957|S9AA-0082792552|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|61.99|11.16|73.15
2016739447|CLIENT_00734|124841421|802679857|S9AA-0082690694|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|53.33|9.60|62.93
2093305474|CLIENT_00330|82736316|703553606|S9AA-0082719687|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|249.15|44.85|294.00
2027491743|CLIENT_00524|79291106|840691506|S9AA-0083330198|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|93.08|16.75|109.83
2013054362|CLIENT_00790|219773321|126536047|S9AA-0082611929|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|45.98|8.27|54.25
2038022621|CLIENT_00368|024977521|645863647|S9AA-0082680424|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|103.69|18.67|122.36
2072282953|CLIENT_00604|073927521|613780547|S9AA-0083104534|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|64.01|11.52|75.53
2023773061|CLIENT_00328|911133111|358052637|S9AA-0082654010|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|27.23|4.90|32.13
2046058498|CLIENT_00633|29517795|905297406|S9AA-0083287622|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|86.97|15.65|102.62
2028858667|CLIENT_00821|87664306|879148857|S9AA-0081855830|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|20.71|3.72|24.43
2025439397|CLIENT_00590|671923611|716981067|S9AA-0081838992|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|100.79|18.14|118.93
2087028740|CLIENT_00487|49604606|830746506|S9AA-0083304774|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|23.73|4.27|28.00
1031024653|CLIENT_00975|77371095|521620406|S9AA-0083159755|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|93.08|16.75|109.83
2033511601|CLIENT_00117|59154506|981155506|S9AA-0083313272|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|74.10|13.34|87.43
2026743546|CLIENT_00858|88997885|610098306|S9AA-0081936104|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|97.41|17.54|114.94
2027256336|CLIENT_00122|39071016|279689506|S9AA-0083296491|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|62.29|11.21|73.50
2044848650|CLIENT_00187|55310385|834003306|S9AA-0082972615|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|93.08|16.75|109.83
2001047693|CLIENT_00315|81792506|232316506|S9AA-0082643031|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|47.40|8.53|55.93
2013870601|CLIENT_00098|572674121|926932637|S9AA-0083145952|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|41.47|7.46|48.93
2060838699|CLIENT_00947|680441621|160708547|S9AA-0083240297|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|41.47|7.46|48.93
2072719850|CLIENT_00681|197529901|740066937|S9AA-0083282165|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|77.35|13.93|91.28
2042647818|CLIENT_00266|28064185|683340737|S9AA-0081887736|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|21.35|3.85|25.20
2044848650|CLIENT_00187|55310385|834003306|S9AA-0081641804|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|93.14|16.76|109.90
2083750866|CLIENT_00903|556834021|971289337|S9AA-0082976064|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|29.01|5.22|34.23
2045771478|CLIENT_00919|53129095|970373857|S9AA-0082809308|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|136.38|24.55|160.93
2001889079|CLIENT_00441|35425395|003437067|S9AA-0082962582|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|41.47|7.46|48.93
2064819637|CLIENT_00608|97637616|815771557|S9AA-0083182070|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|59.26|10.67|69.93
2080300027|CLIENT_00295|23092285|887922306|S9AA-0082777480|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|70.18|12.63|82.81
2082647868|CLIENT_00292|88402006|478720506|S9AA-0083253659|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|72.02|12.96|84.98
2098309864|CLIENT_00512|84251595|028347067|S9AA-0082919986|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|53.33|9.60|62.93
2042422772|CLIENT_00369|64027706|811187506|S9AA-0082897655|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|32.63|5.87|38.50
2002092029|CLIENT_00289|57537295|841052747|S9AA-0083147157|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|88.92|16.01|104.93
2056365469|CLIENT_00804|730587531|356540167|S9AA-0082827020|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|310.49|55.89|366.38
2016722807|CLIENT_00364|838714921|300241957|S9AA-0082835031|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|20.77|3.73|24.50
2095488337|CLIENT_00876|299076331|524818757|S9AA-0083292875|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|100.79|18.14|118.93
2087410427|CLIENT_00749|596294111|365981957|S9AA-0083318547|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|147.95|26.63|174.58
2029902035|CLIENT_00756|732560421|958403347|S9AA-0082824362|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|142.19|25.60|167.79
2011722087|CLIENT_00088|46817685|210386306|S9AA-0083049335|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|71.13|12.80|83.93
2048797474|CLIENT_00043|13548316|092539657|S9AA-0082775106|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|44.20|7.95|52.15
2024049593|CLIENT_00909|905887721|458829847|S9AA-0082587507|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|84.30|15.17|99.47
2093804116|CLIENT_00577|76921016|561996457|S9AA-0083080366|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|141.90|25.54|167.44
2038298370|CLIENT_00249|100636111|727830147|S9AA-0082535710|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|47.40|8.53|55.93
2032184225|CLIENT_00719|77912895|333638406|S9AA-0083160358|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|99.60|17.93|117.53
2059951611|CLIENT_00829|23889085|105351757|S9AA-0082783749|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|100.79|18.14|118.93
2091840603|CLIENT_00602|933282531|533692067|S9AA-0082843798|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|59.33|10.67|70.00
2042176157|CLIENT_00570|26577195|667581406|S9AA-0083032662|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|126.71|22.81|149.52
2007886461|CLIENT_00778|47558285|767682306|S9AA-0081814775|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|98.05|17.66|115.71
2046269782|CLIENT_00179|70424285|316814657|S9AA-0082571497|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|37.31|6.72|44.03
2016722807|CLIENT_00364|64273106|509742957|S9AA-0082902975|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|11.80|2.13|13.93
2089896350|CLIENT_00217|38546016|135880167|S9AA-0083217285|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|80.02|14.41|94.43
2087942739|CLIENT_00546|40894306|650890247|S9AA-0082527322|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|19.28|3.47|22.75
2045546222|CLIENT_00594|00573795|897514067|S9AA-0082512961|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|88.92|16.01|104.93
2064019811|CLIENT_00806|02261985|628642937|S9AA-0082679673|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|74.69|13.44|88.13
2026562260|CLIENT_00100|97851885|747228306|S9AA-0083176643|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|63.36|11.40|74.76
2041085342|CLIENT_00197|14445206|027916737|S9AA-0082857624|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|35.53|6.40|41.93
2078692933|CLIENT_00993|72356185|353361306|S9AA-0082743493|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|56.29|10.14|66.43
2016855055|CLIENT_00971|962386021|390794437|S9AA-0083094979|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|175.95|31.67|207.62
2051682890|CLIENT_00374|23831906|584819506|S9AA-0082778953|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|99.84|17.97|117.81
2067006652|CLIENT_00878|76781206|896022506|S9AA-0083075650|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|39.69|7.14|46.83
2078692933|CLIENT_00993|18160985|752519306|S9AA-0083193624|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|47.40|8.53|55.93
2089657456|CLIENT_00807|967295331|786476757|S9AA-0083097793|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|115.38|20.77|136.15
2080608107|CLIENT_00240|998984531|041016067|S9AA-0083352800|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|112.65|20.28|132.93
2059135824|CLIENT_00447|822443901|092527847|S9AA-0082723109|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|39.69|7.14|46.83
2024177972|CLIENT_00132|00147116|380284537|S9AA-0082509635|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|65.20|11.73|76.93
2077915427|CLIENT_00955|61239116|664412606|S9AA-0082179196|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|47.40|8.53|55.93
2063960356|CLIENT_00283|53376585|467155237|S9AA-0082806200|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|107.32|19.31|126.63
2013024222|CLIENT_00365|640401021|123014357|S9AA-0082902014|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|121.49|21.87|143.36
2041506167|CLIENT_00025|53091575|056319627|S9AA-0082805897|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|46.21|8.32|54.53
2082824645|CLIENT_00595|36468785|975397306|S9AA-0083040811|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|150.08|27.02|177.10
2078414316|CLIENT_00986|38443785|347547306|S9AA-0083210563|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|86.55|15.58|102.13
2000103903|CLIENT_00566|07502795|535237406|S9AA-0083100917|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|152.40|27.43|179.83
2050652193|CLIENT_00104|99098006|905422857|S9AA-0083352283|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|118.59|21.34|139.93
2056538582|CLIENT_00611|66318716|221040557|S9AA-0083071880|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|59.26|10.67|69.93
2051562677|CLIENT_00360|87495595|310285406|S9AA-0081850188|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|71.13|12.80|83.93
2001889079|CLIENT_00441|35425395|003437067|S9AA-0082504529|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|44.13|7.95|52.08
2042422772|CLIENT_00369|77627706|621187506|S9AA-0083160649|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|16.44|2.95|19.39
2052019028|CLIENT_00034|09551795|634586147|S9AA-0083273726|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|142.32|25.61|167.93
2016722807|CLIENT_00364|838714921|965311957|S9AA-0082835027|FACTURACION CICLICA|AMDOCS|20260701|2026-07-17|PEN|17.74|3.19|20.93
