SEGMENTO_PAIS|NUMERO_IDENTIFICACION_FISCAL|RAZON_SOCIAL|COD_CLIENTE|COD_CUENTA|CICLO|FECHAALTA|STATUS_DESC|LN_PLAN_DESC|LN_SUBSCRIBER_STATUS_DESC|INT_PLAN_DESC|INT_ORIGINAL_ACTIVATION_DATE|TV_PLAN_DESC|TV_ORIGINAL_ACTIVATION_DATE|TV_TECNOLOGIA|TV_SERVICE_TECHNOLOGY|TV_SUBSCRIBER_STATUS_DESC|SUB_MAIN_OFFER_DESC|INT_SUBSCRIBER_STATUS_DESC|SUB_MAIN_OFFER_TRIODUO|ES_MOVISTARTOTAL|DESCUENTO_PROMOCION_PRODUCTO_DESC|DECOS_CANTIDAD
SEGMENTO_004|2067641062|CLIENT_00563|11622616|307511347|17|2023-11-26 00:00:00|Active|||MOV INTERNET CAD DUO RA S23|2023-11-26 14:14:01|TV ESTANDAR HD DUO S23|2023-11-26 14:14:03|FTTH|CATV|Active|Duo Internet Estandar HD RA S23|Active|Duos TV BA|0||2
SEGMENTO_004|1033919058|CLIENT_00092|44615906|004840606|31|2003-03-05 00:00:00|Active|MOVISTAR TV ESTANDAR SATELITAL|Suspended|Movistar Trio Internet DTH A|2021-12-27 00:00:00|MOVISTAR ESTANDAR SATELITAL|2011-09-30 00:00:00|DTH|DTH|Active|Trío Movistar Control TV Satelital A|Suspended|Trios DTH|0|Fideliza Porc Internet 50% x 6 Meses, Fideliza Porc Voz 50% x 6 Meses, Punto adicional SD DTH|
SEGMENTO_004|2082043891|CLIENT_00584|31111885|335028306|31|1994-12-17 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2021-09-01 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2086306604|CLIENT_00634|76627216|402342606|17|2000-01-07 00:00:00|Active|MOVISTAR VOZ DUO CTRL ADSL B|Active|MOVISTAR INTERNET DUO CTRL ADSL B|2021-09-05 00:00:00||||||Dúo Plano Control B|Active|Duos BA|0||
SEGMENTO_004|2041738350|CLIENT_00316|89056806|687098506|31|2013-02-20 00:00:00|Suspended|MOVISTAR VOZ DUO|Collection Suspension ( Subscr|MOVISTAR INTERNET DUO ADSL|2021-12-07 00:00:00||||||Dúo Voz Plano Local Internet ADSL|Collection Suspension ( Subscr|Duos BA|0|DTO FIDE S/ 5 ILIM|
SEGMENTO_004|2004899141|CLIENT_00494|01762006|068427837|17|2023-04-21 00:00:00|Active|||MOV INTERNET CAD DUO RA 22|2023-04-21 19:37:38|TV ESTANDAR HD DUO|2023-04-21 19:37:39|HFC|CATV|Active|Dúo Internet Estándar HD RA D22|Active|Duos TV BA|0||6
SEGMENTO_004|2078998333|CLIENT_00893|11274285|469842306|17|2019-06-03 00:00:00|Active|MOVISTAR VOZ TMU O23|Active|MOV INTERNET CAF RA O23|2019-06-03 00:00:00|TV ESTANDAR HD A O23|2019-06-03 00:00:00|FTTH|CATV|Active|Trio Mov. Voz Int. Estandar HD RA O23|Active|Trios CATV|0||2
SEGMENTO_004|2015336861|CLIENT_00247|15615795|874757406|31|2019-06-27 00:00:00|Suspended|MOVISTAR VOZ TRIO|Collection Suspension ( Subscr|MOVISTAR INTERNET TRÍO|2019-10-29 00:00:00|TV ESTANDAR|2019-06-27 00:00:00|FTTH|CATV|Collection Suspension ( Subscr|Trío Plano Local Internet Estándar HD|Collection Suspension ( Subscr|Trios CATV|0|BO Prom Internet 1 GB x 2 meses, Fideliza Porc Internet 70% x 6 Meses, Fideliza Porc TV 70% x 6 Meses, Fideliza Porc Voz 70% x 6 Meses|2
SEGMENTO_004|2087841208|CLIENT_00474|27084306|448533506|31|2021-08-21 00:00:00|Active|||MOVISTAR SOLO INTERNET|2021-08-21 00:00:00||||||Internet Movistar|Active|MonoInt|0||
SEGMENTO_002|2039530710|CLIENT_00063|09924006|041430506|31|2016-04-21 00:00:00|Active|MOVISTAR VOZ DUO CTRL ADSL B|Active|MOVISTAR INTERNET DUO CTRL ADSL B|2021-12-07 00:00:00||||||Dúo Plano Control B|Active|Duos BA|0|AJUSTE FID S/30 ILIM|
SEGMENTO_004|2050569390|CLIENT_00944|13897716|110378606|31|2015-02-24 00:00:00|Active|Q51 LINEA PREMIUM C|Active||||||||LN. PLANA LOCAL VOIP||MonoLn|0||
SEGMENTO_004|2084339331|CLIENT_00536|56101085|384010306|17|2019-08-02 00:00:00|Suspended|||MOVISTAR SOLO INTERNET|2021-01-09 00:00:00||||||Internet Movistar|Collection Suspension ( Subscr|MonoInt|0||
SEGMENTO_004|2007367776|CLIENT_00411|53765985|348469306|31|2020-06-23 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2020-08-01 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2011722087|CLIENT_00088|27841006|947620506|17|2015-01-07 00:00:00|Active|Q51 LINEA PREMIUM A|Active||||||||LN. CLASICA LIBRE||MonoLn|0||
SEGMENTO_004|2065010802|CLIENT_00191|33969485|180605306|31|2008-06-21 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2018-11-07 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2077664976|CLIENT_00134|54902106|423011506|17|2015-02-03 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DUO ADSL|2021-12-18 00:00:00||||||Dúo Voz Plano Local Internet ADSL|Active|Duos BA|0|DTO FIDE S/ 25 ILIM|
SEGMENTO_004|2014579954|CLIENT_00512|18024795|080447406|31|2004-07-22 00:00:00|Active|Q51 LINEA PREMIUM A|Active||||||||LN. CLASICA LIBRE||MonoLn|0||
SEGMENTO_003|2074885080|CLIENT_00308|78260006|444699406|31|1996-06-12 00:00:00|Suspended|Q51 LINEA PREMIUM C|Collection Suspension ( Subscr||||||||LN. PLANA LOCAL||MonoLn|0||
SEGMENTO_004|2096049962|CLIENT_01000|791921221|597087737|31|2023-03-18 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-03-18 16:28:28||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_002|2056046163|CLIENT_00994|31979006|770501506|17|2008-02-20 00:00:00|Active||||2008-02-20 00:00:00||||||Troncal|Active|MonoInt|0||
SEGMENTO_004|2091789509|CLIENT_00886|02379285|301892306|31|2018-11-28 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2018-11-28 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2060519712|CLIENT_00827|67219716|255988606|31|2003-03-11 00:00:00|Active||||2003-03-11 00:00:00||||||Troncal|Active|MonoInt|0||
SEGMENTO_002|2028712026|CLIENT_00204|50691516|652026606|31|2016-10-19 00:00:00|Active|MOVISTAR VOZ TRIO|Active|MOVISTAR INTERNET TRÍO|2021-07-01 00:00:00|TV ESTANDAR|2021-07-01 00:00:00|HFC|CATV|Active|Trío Plano Local Internet Estándar HD|Active|Trios CATV|0|Descuento IPJUL23 EXO TV S/10.00 x 12m|2
SEGMENTO_004|2024991600|CLIENT_00919|53129095|933115447|31|2024-02-02 00:00:00|Active|MOVISTAR VOZ TMU S23|Active|MOV INTERNET CAF RA S23|2024-02-02 17:44:30|TV ESTANDAR HD A S23|2024-02-02 17:44:30|FTTH|CATV|Active|Trio Mov. Voz Int. Estandar HD RA S23|Active|Trios CATV|0|Descto Plan Internet 50% x 2 ms, Descto Plan TV 50% x 2 ms, Descto Plan Voz 50% x 2 ms|2
SEGMENTO_002|2006121666|CLIENT_00662|51834206|767764737|17|2023-02-27 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-02-27 16:03:32||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2087799939|CLIENT_00195|09932985|455639306|17|2019-08-05 00:00:00|Active|||MOVISTAR SOLO INTERNET|2019-08-05 00:00:00||||||Internet Movistar|Active|MonoInt|0||
SEGMENTO_004|2004899141|CLIENT_00494|01762006|709596837|17|2023-04-20 00:00:00|Active|||MOV INTERNET CAD DUO RA 22|2023-04-20 18:51:37|TV ESTANDAR HD DUO|2023-04-20 18:51:35|HFC|CATV|Active|Dúo Internet Estándar HD RA D22|Active|Duos TV BA|0||6
SEGMENTO_002|2028712026|CLIENT_00204|576470121|193833537|31|2022-11-17 00:00:00|Active|MOVISTAR VOZ TMU|Active|MOV INTERNET CAE RA|2022-11-17 13:44:16|TV ESTANDAR HD A|2022-11-17 13:44:12|FTTH|CATV|Active|Trío Movistar Voz Internet Estandar HD RA|Active|Trios CATV|0|Descuento IPJUL23 EXO TV S/10.00 x 12m|2
SEGMENTO_001|2026242865|CLIENT_00930|28393016|597520606|31|2013-12-12 00:00:00|Active|Q51 LINEA PREMIUM B|Active||||||||LN. SEMIPLANA LIBRE||MonoLn|0||
SEGMENTO_004|2042601129|CLIENT_00965|59038606|713876506|17|2016-10-11 00:00:00|Suspended|MOVISTAR VOZ DUO|Collection Suspension ( Subscr|MOVISTAR INTERNET DUO ADSL|2021-12-18 00:00:00||||||Dúo Voz Plano Local Internet ADSL|Collection Suspension ( Subscr|Duos BA|0|DTO FIDE S/ 5 ILIM|
SEGMENTO_002|2032318459|CLIENT_00719|84851895|753638406|31|2013-01-29 00:00:00|Active|MOVISTAR VOZ TRIO|Active|MOVISTAR INTERNET ADSL TRÍO HD|2021-12-30 00:00:00|TV ESTANDAR|2021-12-30 00:00:00|HFC|CATV|Active|Trío Plano Local Internet Estándar HD A|Active|Trios CATV|0|DTO FIDE S/ 5 ILIM|3
SEGMENTO_004|2008371952|CLIENT_00582|363035021|881585147|5|2023-09-21 00:00:00|Active|||MOV INTERNET CAD DUO RA S23|2023-11-03 14:04:46|TV ESTANDAR HD DUO S23|2023-09-21 19:06:29|FTTH|CATV|Active|Duo Internet Estandar HD RA S23|Active|Duos TV BA|0||2
SEGMENTO_004|2025253491|CLIENT_00095|249563021|716718337|31|2022-11-07 00:00:00|Active|||MOV INTERNET CAD DUO RA|2022-11-07 15:32:03|TV ESTANDAR HD DUO|2022-11-07 15:32:05|HFC|CATV|Active|Dúo Internet Estándar HD RA|Active|Duos TV BA|0|Ajuste al plan ip S/14.91 por 12 meses|2
SEGMENTO_004|2001580114|CLIENT_00016|71975885|543768306|17|2018-08-16 00:00:00|Active|||MOV INTERNET CAB RA 22|2019-02-15 00:00:00||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2003216433|CLIENT_00243|75663495|109644406|31|2018-05-31 00:00:00|Suspended|MOVISTAR VOZ TRÍO B|Collection Suspension ( Subscr|TRIO MOVISTAR INTERNET D|2021-04-28 00:00:00|TV ESTANDAR HD|2018-05-31 00:00:00|HFC|CATV|Collection Suspension ( Subscr|Trío Voz Internet Estándar HD|Collection Suspension ( Subscr|Trios CATV|0||2
SEGMENTO_004|2021705119|CLIENT_00201|40852285|452622306|31|2015-08-14 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2019-12-04 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2096049962|CLIENT_01000|791921221|597087737|31|2023-03-21 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-03-21 11:52:22||||||Internet Movistar RA D22|Active|MonoInt|0|Fideliza Porc Internet 50% x 6 Meses|
SEGMENTO_004|2066690205|CLIENT_00259|57554495|958154406|17|2020-11-13 00:00:00|Suspended|||MOVISTAR DUO INTERNET HD|2020-11-13 00:00:00|TV ESTANDAR DUO|2020-11-13 00:00:00|HFC|CATV|Collection Suspension ( Subscr|Dúo Internet Estándar HD|Collection Suspension ( Subscr|Duos TV BA|0||2
SEGMENTO_002|2028712026|CLIENT_00204|91332516|403026606|31|2000-03-23 00:00:00|Active|Q51 LINEA PREMIUM B|Active||||||||LN. SEMIPLANA LIBRE||MonoLn|0||
SEGMENTO_004|2024539936|CLIENT_00335|97222706|791917506|17|1999-09-06 00:00:00|Active|Mono Voz Control|Active||||||||LN. CONTROL||MonoLn|0||
SEGMENTO_004|2028873503|CLIENT_00053|97156695|305866406|31|1994-01-22 00:00:00|Active|MOVISTAR VOZ TRIO C|Active|TRIO MOVISTAR INTERNET I|2021-12-30 00:00:00|TV ESTANDAR H|2021-12-30 00:00:00|HFC|CATV|Active|Trío Voz Internet Estándar A|Active|Trios CATV|1|DTO FIDE S/5.11 ILIM, Fideliza Porc Internet 95% x 6 Meses, Fideliza Porc TV 95% x 6 Meses, Fideliza Porc Voz 95% x 6 Meses|2
SEGMENTO_004|2041264624|CLIENT_00040|87556095|015470406|17|2019-07-09 00:00:00|Active|||MOVISTAR SOLO INTERNET|2019-07-09 00:00:00||||||Internet Movistar|Active|MonoInt|0||
SEGMENTO_004|2043931605|CLIENT_00834|86639085|370390306|17|2019-05-09 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2019-05-09 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_003|2080037559|CLIENT_00735|305198111|487299237|17|2022-08-09 00:00:00|Active|MOVISTAR VOZ DMU|Active|MOV INTERNET DUO RA|2022-08-09 20:13:05||||||Dúo Movistar Voz Internet RA|Active|Duos BA|0||
SEGMENTO_001|2026242865|CLIENT_00930|84903506|006726506|31|2008-03-08 00:00:00|Active||||2008-03-08 00:00:00||||||RDSI|Active|MonoInt|0||
SEGMENTO_004|2035877410|CLIENT_00432|48436885|291478306|17|2019-11-11 00:00:00|Active|||MOVISTAR SOLO INTERNET|2019-11-11 00:00:00||||||Internet Movistar|Active|MonoInt|0||
SEGMENTO_004|2036551080|CLIENT_00678|91210795|990807406|31|2016-03-24 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2020-10-15 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2069507116|CLIENT_00675|57902706|568656447|17|2024-02-08 00:00:00|Active|||MOV INTERNET CAB RA S23|2024-02-08 13:05:59||||||Internet Movistar RA S23|Active|MonoInt|0|Descto Plan Internet 50% x 2 ms|
SEGMENTO_004|2037154486|CLIENT_00895|68520506|931105506|17|2011-09-28 00:00:00|Suspended|MOVISTAR VOZ DUO CTRL ADSL B|Collection Suspension ( Subscr|MOVISTAR INTERNET DUO CTRL ADSL B|2021-09-05 00:00:00||||||Dúo Plano Control B|Collection Suspension ( Subscr|Duos BA|0||
SEGMENTO_004|2070698896|CLIENT_00456|244253411|522274247|15|2023-10-24 00:00:00|Active|||MOV INTERNET CAD DUO RA S23|2023-10-24 11:58:38|TV ESTANDAR HD DUO S23|2023-10-24 11:58:37|HFC|CATV|Active|Duo Internet Estandar HD RA S23|Active|Duos TV BA|0||2
SEGMENTO_003|2074885080|CLIENT_00308|59260006|254699406|31|1998-07-31 00:00:00|Suspended|Mono Voz Control|Collection Suspension ( Subscr||||||||LN. CONTROL||MonoLn|0||
SEGMENTO_004|2078726535|CLIENT_00097|43899716|793398606|31|2022-07-25 00:00:00|Active|||MOV INTERNET CAB RA 22|2022-07-25 00:00:00||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2045140447|CLIENT_00274|132079121|086835737|5|2023-03-03 00:00:00|Suspended|MOVISTAR VOZ TMU|Collection Suspension ( Subscr|MOV INTERNET CAF RA|2023-03-03 14:47:12|TV ESTANDAR HD A|2023-03-03 14:47:15|FTTH|CATV|Collection Suspension ( Subscr|Trío Mov. Voz Internet Estandar HD RA D22|Collection Suspension ( Subscr|Trios CATV|0|Descuento IPJUL23 EXO TV S/10.00 x 12m|2
SEGMENTO_004|2062876920|CLIENT_00061|66902695|272136406|17|2012-09-06 00:00:00|Active|Q51 LINEA PREMIUM C|Active||||||||LN. PLANA LOCAL||MonoLn|0||
SEGMENTO_002|2028712026|CLIENT_00204|145255911|797497537|31|2022-12-12 00:00:00|Active|MOVISTAR VOZ TMU|Active|MOV INTERNET CAF RA|2022-12-12 12:52:44|TV ESTANDAR HD A|2022-12-12 12:52:45|FTTH|CATV|Active|Trío Mov. Voz Internet Estandar HD RA D22|Active|Trios CATV|0|Descuento IPJUL23 EXO TV S/10.00 x 12m|1
SEGMENTO_004|2057609277|CLIENT_00543|81355016|198140606|31|2016-11-21 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2019-07-11 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2041506167|CLIENT_00025|53091575|556319627|31|2022-11-14 00:00:00|Active|||MOV INTERNET CAB RA|2022-11-14 13:39:29||||||Internet Movistar RA|Active|MonoInt|0||
SEGMENTO_004|2015571136|CLIENT_00819|22251785|645227306|31|2019-11-26 00:00:00|Active|MOVISTAR VOZ DMU|Active|||TV ESTANDAR DIGITAL RA|2019-11-26 00:00:00|HFC|CATV|Active|Dúo Movistar Voz Estándar HD RA||Duos CATV|0||6
SEGMENTO_004|2057609277|CLIENT_00543|28284016|388140606|31|1996-02-14 00:00:00|Active|Línea Control|Active||||||||Línea Control||MonoLn|0||
SEGMENTO_004|2045418905|CLIENT_00576|74098785|971697306|17|2018-08-02 00:00:00|Active|MOVISTAR VOZ TRIO|Active|TRIO MOVISTAR INTERNET|2018-08-02 00:00:00|TV ESTANDAR|2018-08-02 00:00:00|FTTH|CATV|Active|Trío Plano Local Internet Estándar|Active|Trios CATV|0||2
SEGMENTO_002|2042422772|CLIENT_00369|83027706|241187506|31|2006-06-27 00:00:00|Active||||2006-06-27 00:00:00||||||080X|Active|MonoInt|0||
SEGMENTO_004|2039933423|CLIENT_00441|35425395|370163406|31|2019-10-31 00:00:00|Active|Línea Movistar Voz|Active||||||||Línea Movistar Voz VoIP||MonoLn|0||
SEGMENTO_004|2028148322|CLIENT_00798|541525211|155908737|15|2023-03-17 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-03-17 15:27:22||||||Internet Movistar RA D22|Active|MonoInt|0|Fideliza Porc Internet 50% x 6 Meses|
SEGMENTO_004|1042311948|CLIENT_00722|88429806|151219506|31|1999-06-14 00:00:00|Active|MOVISTAR TV SATELITAL D|Active|Movistar Trio Internet DTH|2012-05-16 00:00:00|ESTELAR SATELITAL TDP|2012-05-20 00:00:00|DTH|DTH|Active|Trío Movistar Voz Internet TV Satelital|Active|Trios DTH|0||
SEGMENTO_004|2024496152|CLIENT_00315|81792506|232316506|31|2020-11-20 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2020-11-20 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2038848428|CLIENT_00847|257358121|126080737|15|2023-02-09 00:00:00|Active|MOVISTAR VOZ DMU|Active|MOV INTERNET DUO RA 22|2023-02-09 11:36:48||||||Dúo Movistar Voz Internet RA D22|Active|Duos BA|0||
SEGMENTO_004|2061195913|CLIENT_00760|73970806|928508506|17|2022-01-11 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2022-01-11 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2034994857|CLIENT_00519|58380706|031590047|17|2023-07-01 00:00:00|Active|MOVISTAR VOZ TMU M23|Active|MOV INTERNET CAF RA M23|2023-07-01 19:41:01|TV ESTANDAR HD A M23|2023-07-01 19:41:01|FTTH|CATV|Active|Trío Mov. Voz Int. Estandar HD RA M23|Active|Trios CATV|0||2
SEGMENTO_004|1002436750|CLIENT_00326|48171116|126021606|31|1975-06-13 00:00:00|Active|MOVISTAR TV SATELITAL D|Collection Suspension ( Subscr|Movistar Trio Internet DTH|2021-09-18 00:00:00|MOVISTAR ESTANDAR SATELITAL|2014-06-26 00:00:00|DTH|DTH|Active|Trío Movistar Voz Internet TV Satelital|Collection Suspension ( Subscr|Trios DTH|0||
SEGMENTO_004|2061098744|CLIENT_00011|56631806|827509506|17|2020-03-04 00:00:00|Active|||MOVISTAR DUO INTERNET HD|2020-07-18 00:00:00|TV ESTANDAR DUO|2020-07-18 00:00:00|HFC|CATV|Active|Dúo Internet Estándar HD|Active|Duos TV BA|0|Fideliza Porc Internet 50% x 6 Meses, Fideliza Porc TV 50% x 6 Meses|2
SEGMENTO_002|2002459973|CLIENT_00887|435846421|419702347|27|2023-11-28 00:00:00|Active|||MOV INTERNET CAB RA S23|2023-11-28 15:41:13||||||Internet Movistar RA S23|Active|MonoInt|0||
SEGMENTO_004|2064447144|CLIENT_00541|50520895|862508406|31|1991-08-02 00:00:00|Active|MOVISTAR VOZ DUO SNA C|Active|Speedy Negocios Avanzados Internet C|2011-03-01 00:00:00||||||DUO SPEEDY NEG AVA C|Active|Duos BA|0||
SEGMENTO_004|2096049962|CLIENT_01000|794131221|907233937|31|2023-05-20 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-05-20 16:20:35||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2064786199|CLIENT_00357|34675795|962177406|31|2006-02-24 00:00:00|Suspended|MOVISTAR VOZ DUO|Collection Suspension ( Subscr|MOVISTAR INTERNET DUO ADSL|2021-12-30 00:00:00||||||Dúo Voz Plano Local Internet ADSL|Collection Suspension ( Subscr|Duos BA|0|DTO FIDE S/ 5 ILIM|
SEGMENTO_004|2008388940|CLIENT_00121|07865806|414368506|31|2014-01-29 00:00:00|Active|Línea Control|Active||||||||Línea Control||MonoLn|0||
SEGMENTO_004|2024177972|CLIENT_00132|00147116|380284537|31|2023-11-02 00:00:00|Active|MOVISTAR VOZ DMU S23|Active|MOV INTERNET DUO RA S23|2023-11-02 14:36:02||||||Duo Movistar Voz Internet RA S23|Active|Duos BA|0||
SEGMENTO_004|2043325056|CLIENT_00080|47112895|400728406|17|2021-07-02 00:00:00|Active|||MOVISTAR SOLO INTERNET|2021-07-02 00:00:00||||||Internet Movistar|Active|MonoInt|0||
SEGMENTO_004|2052036896|CLIENT_00239|81602385|766023306|31|2015-05-21 00:00:00|Active|Línea Control|Active||||||||Línea Control||MonoLn|0||
SEGMENTO_004|2022643357|CLIENT_00298|41329095|201101406|17|2008-04-14 00:00:00|Active|Q51 LINEA PREMIUM B|Active||||||||LN. SEMIPLANA LIBRE||MonoLn|0||
SEGMENTO_004|2078066090|CLIENT_00801|15838316|104163606|17|2007-05-15 00:00:00|Active|Q51 LINEA PREMIUM C|Active||||||||LN. PLANA LOCAL||MonoLn|0||
SEGMENTO_004|2068643068|CLIENT_00119|62955285|171652306|31|1975-06-13 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2019-02-13 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2098293784|CLIENT_00265|81864316|075729637|31|2023-02-06 00:00:00|Active|MOVISTAR VOZ TMU|Active|MOV INTERNET CAF RA|2023-02-06 13:20:34|TV ESTANDAR HD A|2023-02-06 13:20:37|FTTH|CATV|Active|Trío Mov. Voz Internet Estandar HD RA D22|Active|Trios CATV|0||3
SEGMENTO_004|2021652039|CLIENT_00067|39304285|943042306|31|2019-05-28 00:00:00|Active|||MOVISTAR SOLO INTERNET|2019-10-25 00:00:00||||||Internet Movistar|Active|MonoInt|0|Fideliza Porc Internet 50% x 6 Meses|
SEGMENTO_004|2080300027|CLIENT_00295|23092285|887922306|31|2020-02-19 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2020-07-01 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2027256336|CLIENT_00122|39071016|279689506|31|2016-09-06 00:00:00|Active|MOVISTAR VOZ DUO CTRL ADSL B|Active|MOVISTAR INTERNET DUO CTRL ADSL B|2022-02-16 00:00:00||||||Dúo Plano Control B|Active|Duos BA|0|DTO FIDE S/ 25 ILIM|
SEGMENTO_002|2039216584|CLIENT_00936|68475006|506560506|31|1995-10-27 00:00:00|Active|Q51 LINEA PREMIUM B|Active||||||||LN. SEMIPLANA LIBRE||MonoLn|0||
SEGMENTO_004|2018849431|CLIENT_00586|805306521|843658447|5|2024-02-19 00:00:00|Active|MOVISTAR VOZ TMU S23|Active|MOV INTERNET CAF RA S23|2024-02-19 11:00:33|TV ESTANDAR HD A S23|2024-02-19 11:00:33|FTTH|CATV|Active|Trio Mov. Voz Int. Estandar HD RA S23|Active|Trios CATV|0|Descto Plan Internet 50% x 2 ms, Descto Plan TV 50% x 2 ms, Descto Plan Voz 50% x 2 ms|2
SEGMENTO_004|2070942382|CLIENT_00382|54366285|843962306|31|2019-02-25 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2019-02-25 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0|AJUSTE FID S/3 ILIM|
SEGMENTO_002|2023381522|CLIENT_00756|03530816|398698606|31|2013-12-11 00:00:00|Active|MOVISTAR TV SATELITAL D|Active|Movistar Trio Internet DTH B|2022-02-16 00:00:00||||||Trío Movistar Voz Internet TV Satelital HD|Active|Duos BA|0|BLOQUE FULL HD DTH, DTO FIDE S/ 3 ILIM|
SEGMENTO_004|2082202511|CLIENT_00338|52972716|657886606|31|2002-08-14 00:00:00|Active|MOVISTAR VOZ TRÍO B|Active|TRIO MOVISTAR INTERNET D|2016-06-10 00:00:00|TV ESTANDAR HD|2016-06-10 00:00:00|HFC|CATV|Active|Trío Voz Internet Estándar HD|Active|Trios CATV|0||4
SEGMENTO_002|2027501843|CLIENT_00533|58807706|775657506|17|2011-07-12 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2021-04-12 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2051682890|CLIENT_00374|23831906|584819506|31|2021-08-25 00:00:00|Active|||MOVISTAR SOLO INTERNET|2021-08-25 00:00:00||||||Internet Movistar|Active|MonoInt|0||
SEGMENTO_004|2021652039|CLIENT_00067|39304285|718973737|31|2023-02-24 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-02-24 15:48:10||||||Internet Movistar RA D22|Active|MonoInt|0|Fideliza Porc Internet 50% x 6 Meses|
SEGMENTO_004|2031742610|CLIENT_00470|889717021|409765437|15|2022-11-15 00:00:00|Active|MOVISTAR VOZ TMU|Active|MOV INTERNET CAE RA|2022-11-15 11:56:27|TV ESTANDAR HD A|2022-11-15 11:56:27|FTTH|CATV|Active|Trío Movistar Voz Internet Estandar HD RA|Active|Trios CATV|0|Ajuste al plan ip S/14.91 por 12 meses|2
SEGMENTO_004|2075533541|CLIENT_00465|333088111|985350637|23|2022-12-20 00:00:00|Active|MOVISTAR VOZ TMU|Active|MOV INTERNET CAF RA|2022-12-20 19:21:53|TV ESTANDAR HD A|2022-12-20 19:21:56|HFC|CATV|Active|Trío Mov. Voz Internet Estandar HD RA D22|Active|Trios CATV|0||1
SEGMENTO_004|2075649292|CLIENT_00761|34903895|113738406|31|2022-01-27 00:00:00|Active|||MOVISTAR SOLO INTERNET|2022-01-27 00:00:00||||||Internet Movistar|Active|MonoInt|0||
SEGMENTO_004|2034879712|CLIENT_00302|02226995|438869406|31|2022-01-22 00:00:00|Active|||MOVISTAR SOLO INTERNET|2022-01-22 00:00:00||||||Internet Movistar|Active|MonoInt|0|Fideliza Porc Internet 50% x 6 Meses|
SEGMENTO_003|2074885080|CLIENT_00308|51760006|693699406|31|2017-02-23 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DUO ADSL|2022-02-16 00:00:00||||||Dúo Voz Plano Local Internet ADSL|Active|Duos BA|0||
