SEGMENTO_PAIS|NUMERO_IDENTIFICACION_FISCAL|RAZON_SOCIAL|COD_CLIENTE|COD_CUENTA|FLAG_STAFF|PRODUCTO|FECHA_ALTA|ESTADO_LINEA|ESTADO_TELEFONO_RAZON|TIPO_LINEA|PRODUCT_DESC|PLAN_PRINCIPAL|CANT_PROMOCIONES|PROM_DSCTO|PLAN_ROAMING_DATOS|Fecha_Inicio_Permanencia|Fecha_Fin_Permanencia|Meses_Permanencia
SEGMENTO_002|2024687919|CLIENT_00136|40231575|651023063|N|Movil Abierto|13/11/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/52.9|2|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|08/07/2025||
SEGMENTO_002|2024687919|CLIENT_00136|40231575|891085101|N|Movil Abierto|30/01/2018|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/52.9|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|26/09/2022|25/03/2024|18
SEGMENTO_002|2024687919|CLIENT_00136|40231575|167293063|N|Movil Abierto|15/11/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/52.9|2|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|20/04/2024|19/10/2025|18
SEGMENTO_002|2024687919|CLIENT_00136|40231575|471023063|N|Movil Abierto|13/11/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/52.9|2|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|20/04/2024|19/10/2025|18
SEGMENTO_002|2024687919|CLIENT_00136|40231575|891085101|N|Movil Abierto|15/03/2006|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/52.9|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|26/09/2022|25/03/2024|18
SEGMENTO_002|2024687919|CLIENT_00136|40231575|757293063|N|Movil Abierto|15/11/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/119.9|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|20/04/2024|19/10/2025|18
SEGMENTO_002|2024687919|CLIENT_00136|40231575|402393063|N|Movil Abierto|15/11/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/52.9|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|01/06/2026||
SEGMENTO_002|2024687919|CLIENT_00136|40231575|891085101|N|Movil Abierto|13/11/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/52.9|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|26/09/2022|25/03/2024|18
SEGMENTO_002|2024687919|CLIENT_00136|40231575|351023063|N|Movil Abierto|13/11/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/52.9|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|26/09/2022|25/03/2024|18
SEGMENTO_002|2024687919|CLIENT_00136|40231575|012393063|N|Movil Abierto|15/11/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/52.9|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|04/02/2026||
SEGMENTO_002|2024687919|CLIENT_00136|40231575|901193063|N|Movil Abierto|15/11/2013|Activo|Negociación Equipo y/o SimCard|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/52.9|2|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|20/04/2024|19/10/2025|18
SEGMENTO_002|2024687919|CLIENT_00136|40231575|067293063|N|Movil Abierto|15/11/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/52.9|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|08/07/2025||
SEGMENTO_002|2024687919|CLIENT_00136|40231575|891085101|N|Movil Abierto|30/01/2018|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/52.9|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|26/09/2022|25/03/2024|18
SEGMENTO_002|2024687919|CLIENT_00136|40231575|891085101|N|Movil Abierto|26/08/2020|Activo|Alta Nueva Solo Linea|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/52.9|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|26/09/2022|25/03/2024|18
SEGMENTO_002|2024687919|CLIENT_00136|40231575|891085101|N|Movil Abierto|26/08/2020|Activo|Alta Nueva Solo Linea|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/52.9|2|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|20/04/2024|19/10/2025|18
SEGMENTO_002|2024687919|CLIENT_00136|657982821|607498947|N|Movil Abierto|18/10/2024|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/49.9 IV|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|01/09/2025||
SEGMENTO_002|2024687919|CLIENT_00136|657982821|839284947|N|Movil Abierto|26/09/2024|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/49.9 IV|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|01/09/2025||
SEGMENTO_002|2024687919|CLIENT_00136|40231575|515372803|N|Movil Abierto|03/03/2023|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/52.9|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|08/07/2025||
SEGMENTO_002|2024687919|CLIENT_00136|40231575|515372803|N|Movil Abierto|03/03/2023|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/52.9|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|08/07/2025||
SEGMENTO_002|2024687919|CLIENT_00136|40231575|815393063|N|Movil Abierto|15/11/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/52.9|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|04/12/2025||
SEGMENTO_004|2042009956|CLIENT_00165|008544621|252275647|N|Movil Control|08/05/2024|Activo|Pedido de Cliente|M4|Control Movistar Libre|RV Plan Mi Movistar S/59.9 V|1|Descuento de 20% al plan x 12 meses|Activación MB Internacionales|27/05/2026||
SEGMENTO_001|2026242865|CLIENT_00930|09330575|311022327|N|Movil Abierto|09/04/2021|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Mi Movistar Empresas S/ 41.9_III|||Activación MB Internacionales|05/06/2022||
SEGMENTO_001|2026242865|CLIENT_00930|09330575|311022327|N|Movil Abierto|09/04/2021|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Mi Movistar Empresas S/ 41.9_III|||Activación MB Internacionales|05/06/2022||
SEGMENTO_001|2026242865|CLIENT_00930|09330575|311022327|N|Movil Abierto|09/04/2021|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Mi Movistar Empresas S/ 41.9_III|||Activación MB Internacionales|05/06/2022||
SEGMENTO_001|2026242865|CLIENT_00930|09330575|601590817|N|Movil Abierto|03/07/2020|Corte|Cobranza - Suspensión Total|M4|Abierto Elige Todo Emp RD|Mi Movistar Empresas S/ 199.9||||02/07/2020||
SEGMENTO_001|2026242865|CLIENT_00930|09330575|464865627|N|BAM|28/09/2021|Corte|Cobranza - Suspensión Total|Equipo|BAM Empresas|Internet movil_60GB||||24/09/2021|23/09/2022|12
SEGMENTO_004|2025086317|CLIENT_00367|56850575|436850303|N|Movil Control|29/12/2001|Activo|Negociación Equipo y/o SimCard|Equipo|Control Movistar Libre|Plan Mi Movistar S/68.9 IP II|||Activación MB Internacionales|25/10/2021|24/10/2022|12
SEGMENTO_004|2025086317|CLIENT_00367|56850575|953190003|N|Movil Prepago|18/08/2006|Activo|Pedido de Cliente|Equipo|Prepago Tarifa Unica CORP|||||04/05/2026||
SEGMENTO_004|2025086317|CLIENT_00367|56850575|056850303|N|Movil Abierto|29/12/2001|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/59.9 IV|||Activación MB Internacionales|05/02/2025||
SEGMENTO_004|2025086317|CLIENT_00367|56850575|512282403|N|Movil Control|18/09/2003|Activo|Pedido de Cliente|Equipo|Control Elige Todo Emp con Roaming|Plan Elige Todo + C S/ 77.90||||03/11/2022||
SEGMENTO_004|2006563540|CLIENT_00639|34993575|933790943|N|Movil Abierto|12/09/2012|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/48.9|||Activación MB Internacionales|15/05/2023||
SEGMENTO_004|2093894628|CLIENT_00356|289769331|640903857|N|Movil Control|26/10/2025|Activo|Pedido de Cliente|M4|Control Elige Todo Planta C sin Roaming|Plan Elige Todo + C S/ 37.9||||25/10/2025||
SEGMENTO_004|2086851615|CLIENT_00905|455932421|976083247|N|Movil Abierto|20/10/2023|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/62.9|||Activación MB Internacionales|23/01/2024|22/07/2025|18
SEGMENTO_004|2086851615|CLIENT_00905|70647575|494912237|N|Movil Abierto|25/01/2022|Activo|Pedido de Cliente|M4|Abierto Movistar Libre|RV Plan Ilimitado Mi Movistar S/68.9III|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|27/01/2026||
SEGMENTO_004|2086851615|CLIENT_00905|455932421|176083247|N|Movil Abierto|20/10/2023|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/62.9|||Activación MB Internacionales|23/01/2024|22/07/2025|18
SEGMENTO_004|2006969490|CLIENT_00418|79003575|931637733|N|Movil Abierto|18/04/2011|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Mi Movistar Empresas S/ 52.9_I|||Activación MB Internacionales|15/07/2024|14/07/2025|12
SEGMENTO_004|2006969490|CLIENT_00418|79003575|223963533|N|Movil Control|06/12/2010|Activo|Pedido de Cliente|Equipo|Control Movistar Libre|Plan Mi Movistar S/55.9 IP|||Activación MB Internacionales|05/11/2024||
SEGMENTO_004|2006969490|CLIENT_00418|79003575|527733873|N|Movil Control|27/08/2015|Activo|Pedido de Cliente|Equipo|Control Movistar Libre|Plan Mi Movistar S/55.9 IP|||Activación MB Internacionales|05/08/2024|04/08/2025|12
SEGMENTO_004|2000414951|CLIENT_00221|305626821|438010057|N|Movil Abierto|22/10/2024|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/32|1|Ajuste IP de S/2 x18m RO N°224-2023 B2B |Activación MB Internacionales|06/04/2025||
SEGMENTO_004|2063701019|CLIENT_00709|505324911|249915147|N|Movil Abierto|09/09/2023|Activo|Pedido de Cliente|M4|Abierto Movistar Libre|RV Plan Ilimitado Mi Movistar S/ 69.9 V|1|Descuento de 20% al plan x 12 meses|Activación MB Internacionales|27/05/2026||
SEGMENTO_004|2040008808|CLIENT_00209|30333575|044780043|N|Movil Abierto|13/08/2011|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Plan Elige Todo+ S/ 66.9||||18/02/2022||
SEGMENTO_004|2018400793|CLIENT_00541|97040575|456624393|N|Movil Abierto|17/02/2017|Activo|Pedido de Cliente|Equipo|Abierto Plan Transitorio TD|Plan Transitorio TD||||17/02/2017||
SEGMENTO_004|2026884680|CLIENT_00626|264187131|478717457|N|Movil Abierto|14/05/2025|Activo|Portabilidad|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 79.9 IV|||Activación MB Internacionales|12/05/2025|11/11/2026|18
SEGMENTO_004|2047695932|CLIENT_00358|82870575|039153501|N|Movil Abierto|19/09/2022|Suspendido|Robo - Equipo y simcard|M4|Abierto Elige Todo Emp RD|Movistar Empresas S/ 62.9 I|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|18/09/2022||
SEGMENTO_004|2047695932|CLIENT_00358|82870575|039153501|N|Movil Abierto|19/09/2022|Suspendido|Robo - Equipo y simcard|M4|Abierto Elige Todo Emp RD|Movistar Empresas S/ 62.9 I|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|18/09/2022||
SEGMENTO_004|2080474018|CLIENT_00995|07517575|991544037|N|Movil Abierto|08/04/2022|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|Mi Movistar Empresas S/ 37.9_IV|||Activación MB Internacionales|07/11/2022||
SEGMENTO_004|2080474018|CLIENT_00995|07517575|492328501|N|Movil Abierto|17/01/2019|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2024||
SEGMENTO_004|2065059290|CLIENT_00015|671814511|178426527|N|Movil Abierto|05/08/2021|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Mi Movistar Empresas S/ 52.9 II|||Activación MB Internacionales|10/07/2024|09/07/2025|12
SEGMENTO_004|2065059290|CLIENT_00015|671814511|760703837|N|Movil Control|04/04/2023|Activo|Pedido de Cliente|M4|Control Movistar Libre|Plan Mi Movistar S/36.9 IP26||||04/04/2023||
SEGMENTO_004|2065059290|CLIENT_00015|671814511|178426527|N|Movil Abierto|07/02/2022|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/32|||Activación MB Internacionales|07/01/2024||
SEGMENTO_004|2028110957|CLIENT_00960|98614575|683070253|N|Movil Abierto|07/01/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Movistar Empresas S/ 52.9 I|||Activación MB Internacionales|06/08/2024||
SEGMENTO_004|2070960858|CLIENT_00456|244253411|019927957|N|Movil Abierto|24/01/2026|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 85.9|||Activación MB Internacionales|10/02/2026|09/02/2027|12
SEGMENTO_004|2070960858|CLIENT_00456|401913421|259110067|N|Movil Abierto|10/02/2026|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/39.9 IV|||Activación MB Internacionales|09/02/2026||
SEGMENTO_004|2070960858|CLIENT_00456|401913421|326927957|N|Movil Abierto|24/01/2026|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/59.9 IV|||Activación MB Internacionales|22/01/2026||
SEGMENTO_004|2070960858|CLIENT_00456|401913421|319927957|N|Movil Abierto|24/01/2026|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/59.9 IV|||Activación MB Internacionales|22/01/2026||
SEGMENTO_004|2070960858|CLIENT_00456|401913421|389927957|N|Movil Abierto|24/01/2026|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/59.9 IV||||22/01/2026||
SEGMENTO_004|2070960858|CLIENT_00456|401913421|940037957|N|Movil Abierto|24/01/2026|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 85.9|||Activación MB Internacionales|10/02/2026|09/02/2027|12
SEGMENTO_004|2070960858|CLIENT_00456|401913421|861037957|N|Movil Abierto|24/01/2026|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/59.9 IV|||Activación MB Internacionales|22/01/2026||
SEGMENTO_004|2070960858|CLIENT_00456|244253411|003946067|N|Movil Abierto|20/03/2026|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/39.9 IV|||Activación MB Internacionales|19/03/2026||
SEGMENTO_004|2070960858|CLIENT_00456|244253411|726927957|N|Movil Abierto|24/01/2026|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 85.9|||Activación MB Internacionales|10/02/2026|09/02/2027|12
SEGMENTO_004|2070960858|CLIENT_00456|244253411|586927957|N|Movil Abierto|24/01/2026|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/59.9 IV|||Activación MB Internacionales|22/01/2026||
SEGMENTO_004|2070960858|CLIENT_00456|244253411|199927957|N|Movil Abierto|24/01/2026|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/59.9 IV||||22/01/2026||
SEGMENTO_004|2028110957|CLIENT_00960|98614575|483070253|N|Movil Control|07/01/2013|Activo|Pedido de Cliente|Equipo|Control Movistar Libre|Plan Ilimitado Mi Movistar S/82.9 IP|||Activación MB Internacionales|05/10/2021||
SEGMENTO_004|2046269782|CLIENT_00179|408851011|816731717|N|Movil Abierto|24/02/2020|Activo|Alta Nueva Solo Linea|M4|Abierto Elige Todo Emp RD|Mi Movistar Empresas S/ 41.9 II|||Activación MB Internacionales|15/03/2025||
SEGMENTO_002|2067647278|CLIENT_00078|21761575|829531213|N|Movil Abierto|11/01/2007|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 72.9|||Activación MB Internacionales|15/08/2024||
SEGMENTO_002|2067647278|CLIENT_00078|21761575|381680457|N|Movil Abierto|22/04/2025|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/30 IV||||21/04/2025||
SEGMENTO_002|2067647278|CLIENT_00078|21761575|057746343|N|Movil Abierto|21/01/2012|Activo|Negociación Equipo y/o SimCard|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|12/02/2025||
SEGMENTO_002|2067647278|CLIENT_00078|21761575|488531213|N|Movil Abierto|11/01/2007|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 72.9|||Activación MB Internacionales|14/09/2022|13/03/2024|18
SEGMENTO_002|2067647278|CLIENT_00078|21761575|061187963|N|Movil Abierto|05/11/2014|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Movistar Empresas S/ 45.9 I|||Activación MB Internacionales|15/09/2022|14/03/2024|18
SEGMENTO_002|2067647278|CLIENT_00078|21761575|402521183|N|Movil Abierto|03/12/2015|Activo|Negociación Equipo y/o SimCard|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 72.9|||Activación MB Internacionales|18/08/2024||
SEGMENTO_002|2067647278|CLIENT_00078|21761575|050521183|N|Movil Abierto|03/12/2015|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Movistar Empresas S/ 45.9 I||||15/09/2022|14/03/2024|18
SEGMENTO_004|2045309501|CLIENT_00511|03074575|854215713|N|Movil Abierto|12/12/2007|Activo|Negociación Equipo y/o SimCard|Equipo|Abierto Elige Todo Emp RD|Mi Movistar Empresas S/ 82.9|||Activación MB Internacionales|23/07/2020|22/01/2022|18
SEGMENTO_004|2005357307|CLIENT_00223|619846321|878242147|N|Movil Abierto|09/09/2005|Activo|Cambio de Titularidad APC|Equipo|Abierto Elige Todo Emp RD|Plan Elige Todo+ S/ 100.90|||Activación MB Internacionales|25/11/2023||
SEGMENTO_004|2005357307|CLIENT_00223|619846321|040684547|N|Movil Abierto|18/03/2024|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 72.9|||Activación MB Internacionales|04/04/2024||
SEGMENTO_004|2048797474|CLIENT_00043|13548316|575366067|N|Movil Abierto|23/03/2026|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/30 IV||||22/03/2026||
SEGMENTO_004|2085420441|CLIENT_00762|34542575|044822823|N|Movil Abierto|26/09/2009|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Plan Elige Todo+ S/ 45.90|1|Descuento de 30% al plan||01/08/2024||
SEGMENTO_004|2085420441|CLIENT_00762|34542575|447425313|N|Movil Abierto|30/04/2007|Activo|Negociación Equipo y/o SimCard|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/37.9|||Activación MB Internacionales|15/03/2025||
SEGMENTO_002|2039216584|CLIENT_00936|83340575|161144943|N|Movil Prepago|24/09/2012|Activo|Pedido de Cliente|Equipo|Prepago Tarifa Unica CORP|||||05/03/2024||
SEGMENTO_002|2039216584|CLIENT_00936|83340575|161144943|N|Movil Prepago|24/09/2012|Activo|Pedido de Cliente|Equipo|Prepago Tarifa Unica CORP|||||05/03/2024||
SEGMENTO_002|2039216584|CLIENT_00936|83340575|161144943|N|Movil Prepago|24/09/2012|Activo|Pedido de Cliente|Equipo|Prepago Tarifa Unica CORP|||||05/03/2024||
SEGMENTO_002|2039216584|CLIENT_00936|83340575|161144943|N|Movil Prepago|24/09/2012|Activo|Pedido de Cliente|Equipo|Prepago Tarifa Unica CORP|||||05/03/2024||
SEGMENTO_002|2039216584|CLIENT_00936|83340575|161144943|N|Movil Prepago|24/09/2012|Activo|Pedido de Cliente|Equipo|Prepago Tarifa Unica CORP|||||05/03/2024||
SEGMENTO_002|2039216584|CLIENT_00936|83340575|161144943|N|Movil Prepago|24/09/2012|Activo|Pedido de Cliente|Equipo|Prepago Tarifa Unica CORP|||||05/03/2024||
SEGMENTO_002|1042311948|CLIENT_00722|68154575|480054063|N|Movil Abierto|18/11/2013|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Mi Movistar Empresas S/ 52.9_I|||Activación MB Internacionales|25/07/2024|24/01/2026|18
SEGMENTO_004|2039576863|CLIENT_00191|316013031|656135257|N|Movil Abierto|22/10/2024|Activo|Negociación Equipo y/o SimCard|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/30 IV|||Activación MB Internacionales|19/02/2026||
SEGMENTO_004|2039576863|CLIENT_00191|33969485|830969947|N|Movil Abierto|21/10/2024|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/32|2|Descuento de 20% al plan x 12 meses|Activación MB Internacionales|26/05/2026||
SEGMENTO_004|2050766085|CLIENT_00699|994931321|569464047|N|Movil Abierto|20/07/2023|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/32||||16/07/2023||
SEGMENTO_002|2045175160|CLIENT_00740|08960575|038324703|N|Movil Abierto|20/12/2019|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Movistar Empresas S/ 45.9 I|||Activación MB Internacionales|17/12/2024|16/12/2025|12
SEGMENTO_002|2045175160|CLIENT_00740|08960575|038324703|N|Movil Abierto|22/11/1995|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Movistar Empresas S/ 45.9 I|||Activación MB Internacionales|17/02/2023|16/08/2024|18
SEGMENTO_002|2045175160|CLIENT_00740|08960575|038324703|N|Movil Abierto|20/04/2005|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Movistar Empresas S/ 45.9 I|||Activación MB Internacionales|17/12/2024|16/12/2025|12
SEGMENTO_002|2045175160|CLIENT_00740|08960575|038324703|N|Movil Abierto|20/12/2019|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Movistar Empresas S/ 45.9 I|||Activación MB Internacionales|17/12/2024|16/12/2025|12
SEGMENTO_004|2078183391|CLIENT_00870|132543231|621246557|N|Movil Abierto|18/06/2025|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 69.9 IV|||Activación MB Internacionales|16/06/2025||
SEGMENTO_002|2096447129|CLIENT_00321|93461575|390109501|N|Movil Abierto|26/02/2019|Activo|Negociación Equipo y/o SimCard|Equipo|Abierto Elige Todo Emp RD|Plan Elige Todo+ S/ 66.9|||Activación MB Internacionales|07/11/2023|06/05/2025|18
SEGMENTO_002|2096447129|CLIENT_00321|93461575|390109501|N|Movil Abierto|26/02/2019|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|Plan Elige Todo+ S/ 66.9|||Activación MB Internacionales|25/12/2023||
SEGMENTO_002|2096447129|CLIENT_00321|13461575|371977173|N|Movil Abierto|28/01/2015|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Plan Elige Todo+ S/ 56.90||||26/12/2023||
SEGMENTO_002|2096447129|CLIENT_00321|13461575|528114673|N|Movil Abierto|18/06/2015|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Plan Elige Todo+ S/ 56.90||||26/12/2023||
